targetTime,actualGeneration
2024-01-21T17:30:00Z,14190.0
2024-01-21T18:00:00Z,13740.0
2024-01-21T18:30:00Z,13028.0
2024-01-21T19:00:00Z,12901.0
2024-01-21T19:30:00Z,11789.0
2024-01-21T20:00:00Z,11299.0
2024-01-21T20:30:00Z,10202.0
2024-01-21T21:00:00Z,9112.0
2024-01-21T21:30:00Z,8197.0
2024-01-21T22:00:00Z,8108.0
2024-01-21T22:30:00Z,8182.0
2024-01-21T23:00:00Z,8493.0
2024-01-21T23:30:00Z,8503.0
2024-01-22T00:00:00Z,8662.0
2024-01-22T00:30:00Z,8485.0
2024-01-22T01:00:00Z,8121.0
2024-01-22T01:30:00Z,8344.0
2024-01-22T02:00:00Z,8638.0
2024-01-22T02:30:00Z,9403.0
2024-01-22T03:00:00Z,10235.0
2024-01-22T03:30:00Z,10824.0
2024-01-22T04:00:00Z,11196.0
2024-01-22T04:30:00Z,11465.0
2024-01-22T05:00:00Z,11531.0
2024-01-22T05:30:00Z,11847.0
2024-01-22T06:00:00Z,12139.0
2024-01-22T06:30:00Z,12742.0
2024-01-22T07:00:00Z,13423.0
2024-01-22T07:30:00Z,14265.0
2024-01-22T08:00:00Z,14698.0
2024-01-22T08:30:00Z,14883.0
2024-01-22T09:00:00Z,14969.0
2024-01-22T09:30:00Z,15083.0
2024-01-22T10:00:00Z,15231.0
2024-01-22T10:30:00Z,15390.0
2024-01-22T11:00:00Z,15408.0
2024-01-22T11:30:00Z,15533.0
2024-01-22T12:00:00Z,15341.0
2024-01-22T12:30:00Z,15524.0
2024-01-22T13:00:00Z,15638.0
2024-01-22T13:30:00Z,15717.0
2024-01-22T14:00:00Z,16018.0
2024-01-22T14:30:00Z,15810.0
2024-01-22T15:00:00Z,15682.0
2024-01-22T15:30:00Z,15649.0
2024-01-22T16:00:00Z,15877.0
2024-01-22T16:30:00Z,13225.0
2024-01-22T17:00:00Z,15743.0
2024-01-22T17:30:00Z,15885.0
2024-01-22T18:00:00Z,15855.0
2024-01-22T18:30:00Z,15910.0
2024-01-22T19:00:00Z,15798.0
2024-01-22T19:30:00Z,15727.0
2024-01-22T20:00:00Z,15742.0
2024-01-22T20:30:00Z,15679.0
2024-01-22T21:00:00Z,15692.0
2024-01-22T21:30:00Z,15594.0
2024-01-22T22:00:00Z,15461.0
2024-01-22T22:30:00Z,15305.0
2024-01-22T23:00:00Z,15049.0
2024-01-22T23:30:00Z,14926.0
2024-01-23T00:00:00Z,14934.0
2024-01-23T00:30:00Z,14793.0
2024-01-23T01:00:00Z,14541.0
2024-01-23T01:30:00Z,14072.0
2024-01-23T02:00:00Z,13765.0
2024-01-23T02:30:00Z,13509.0
2024-01-23T03:00:00Z,12974.0
2024-01-23T03:30:00Z,12866.0
2024-01-23T04:00:00Z,12541.0
2024-01-23T04:30:00Z,12002.0
2024-01-23T05:00:00Z,12089.0
2024-01-23T05:30:00Z,12164.0
2024-01-23T06:00:00Z,12206.0
2024-01-23T06:30:00Z,12362.0
2024-01-23T07:00:00Z,13002.0
2024-01-23T07:30:00Z,13604.0
2024-01-23T08:00:00Z,14101.0
2024-01-23T08:30:00Z,14453.0
2024-01-23T09:00:00Z,14526.0
2024-01-23T09:30:00Z,14747.0
2024-01-23T10:00:00Z,14552.0
2024-01-23T10:30:00Z,2469.0
2024-01-23T11:00:00Z,0.0
2024-01-23T11:30:00Z,0.0
2024-01-23T12:00:00Z,12439.0
2024-01-23T12:30:00Z,15262.0
2024-01-23T13:00:00Z,15288.0
2024-01-23T13:30:00Z,15407.0
2024-01-23T14:00:00Z,15721.0
2024-01-23T14:30:00Z,15654.0
2024-01-23T15:00:00Z,15455.0
2024-01-23T15:30:00Z,15341.0
2024-01-23T16:00:00Z,15280.0
2024-01-23T16:30:00Z,15301.0
2024-01-23T17:00:00Z,15232.0
2024-01-23T17:30:00Z,15389.0
2024-01-23T18:00:00Z,15500.0
2024-01-23T18:30:00Z,15256.0
2024-01-23T19:00:00Z,15087.0
2024-01-23T19:30:00Z,15070.0
2024-01-23T20:00:00Z,15140.0
2024-01-23T20:30:00Z,15099.0
2024-01-23T21:00:00Z,14506.0
2024-01-23T21:30:00Z,14128.0
2024-01-23T22:00:00Z,13779.0
2024-01-23T22:30:00Z,13565.0
2024-01-23T23:00:00Z,13784.0
2024-01-23T23:30:00Z,14027.0
2024-01-24T00:00:00Z,13888.0
2024-01-24T00:30:00Z,13934.0
2024-01-24T01:00:00Z,13913.0
2024-01-24T01:30:00Z,13825.0
2024-01-24T02:00:00Z,13586.0
2024-01-24T02:30:00Z,13585.0
2024-01-24T03:00:00Z,13351.0
2024-01-24T03:30:00Z,13336.0
2024-01-24T04:00:00Z,13392.0
2024-01-24T04:30:00Z,13158.0
2024-01-24T05:00:00Z,13320.0
2024-01-24T05:30:00Z,13459.0
2024-01-24T06:00:00Z,13479.0
2024-01-24T06:30:00Z,13875.0
2024-01-24T07:00:00Z,14158.0
2024-01-24T07:30:00Z,14397.0
2024-01-24T08:00:00Z,14406.0
2024-01-24T08:30:00Z,14765.0
2024-01-24T09:00:00Z,14811.0
2024-01-24T09:30:00Z,14965.0
2024-01-24T10:00:00Z,14879.0
2024-01-24T10:30:00Z,14837.0
2024-01-24T11:00:00Z,14882.0
2024-01-24T11:30:00Z,14782.0
2024-01-24T12:00:00Z,14859.0
2024-01-24T12:30:00Z,14817.0
2024-01-24T13:00:00Z,14727.0
2024-01-24T13:30:00Z,14459.0
2024-01-24T14:00:00Z,14200.0
2024-01-24T14:30:00Z,14398.0
2024-01-24T15:00:00Z,14210.0
2024-01-24T15:30:00Z,14282.0
2024-01-24T16:00:00Z,13797.0
2024-01-24T16:30:00Z,13163.0
2024-01-24T17:00:00Z,12907.0
2024-01-24T17:30:00Z,13105.0
2024-01-24T18:00:00Z,12889.0
2024-01-24T18:30:00Z,12513.0
2024-01-24T19:00:00Z,11844.0
2024-01-24T19:30:00Z,11620.0
2024-01-24T20:00:00Z,11630.0
2024-01-24T20:30:00Z,10866.0
2024-01-24T21:00:00Z,10361.0
2024-01-24T21:30:00Z,10012.0
2024-01-24T22:00:00Z,9429.0
2024-01-24T22:30:00Z,8572.0
2024-01-24T23:00:00Z,8380.0
2024-01-24T23:30:00Z,7759.0
2024-01-25T00:00:00Z,7512.0
2024-01-25T00:30:00Z,7202.0
2024-01-25T01:00:00Z,6910.0
2024-01-25T01:30:00Z,6442.0
2024-01-25T02:00:00Z,6321.0
2024-01-25T02:30:00Z,6066.0
2024-01-25T03:00:00Z,6055.0
2024-01-25T03:30:00Z,6376.0
2024-01-25T04:00:00Z,6007.0
2024-01-25T04:30:00Z,5719.0
2024-01-25T05:00:00Z,6135.0
2024-01-25T05:30:00Z,6266.0
2024-01-25T06:00:00Z,6573.0
2024-01-25T06:30:00Z,6894.0
2024-01-25T07:00:00Z,7496.0
2024-01-25T07:30:00Z,8145.0
2024-01-25T08:00:00Z,8529.0
2024-01-25T08:30:00Z,9601.0
2024-01-25T09:00:00Z,10362.0
2024-01-25T09:30:00Z,10975.0
2024-01-25T10:00:00Z,11463.0
2024-01-25T10:30:00Z,12224.0
2024-01-25T11:00:00Z,12490.0
2024-01-25T11:30:00Z,12648.0
2024-01-25T12:00:00Z,12824.0
2024-01-25T12:30:00Z,13216.0
2024-01-25T13:00:00Z,13605.0
2024-01-25T13:30:00Z,13712.0
2024-01-25T14:00:00Z,13819.0
2024-01-25T14:30:00Z,13627.0
2024-01-25T15:00:00Z,13601.0
2024-01-25T15:30:00Z,13968.0
2024-01-25T16:00:00Z,14202.0
2024-01-25T16:30:00Z,14049.0
2024-01-25T17:00:00Z,14242.0
2024-01-25T17:30:00Z,14444.0
2024-01-25T18:00:00Z,14704.0
2024-01-25T18:30:00Z,14618.0
2024-01-25T19:00:00Z,14109.0
2024-01-25T19:30:00Z,14245.0
2024-01-25T20:00:00Z,14402.0
2024-01-25T20:30:00Z,14577.0
2024-01-25T21:00:00Z,14506.0
2024-01-25T21:30:00Z,14513.0
2024-01-25T22:00:00Z,14593.0
2024-01-25T22:30:00Z,14650.0
2024-01-25T23:00:00Z,14478.0
2024-01-25T23:30:00Z,14456.0
2024-01-26T00:00:00Z,14317.0
2024-01-26T00:30:00Z,14259.0
2024-01-26T01:00:00Z,14422.0
2024-01-26T01:30:00Z,14285.0
2024-01-26T02:00:00Z,14316.0
2024-01-26T02:30:00Z,14488.0
2024-01-26T03:00:00Z,14523.0
2024-01-26T03:30:00Z,14509.0
2024-01-26T04:00:00Z,14632.0
2024-01-26T04:30:00Z,14723.0
2024-01-26T05:00:00Z,14692.0
2024-01-26T05:30:00Z,14335.0
2024-01-26T06:00:00Z,14547.0
2024-01-26T06:30:00Z,14760.0
2024-01-26T07:00:00Z,14603.0
2024-01-26T07:30:00Z,14931.0
2024-01-26T08:00:00Z,14722.0
2024-01-26T08:30:00Z,14753.0
2024-01-26T09:00:00Z,14620.0
2024-01-26T09:30:00Z,14695.0
2024-01-26T10:00:00Z,14755.0
2024-01-26T10:30:00Z,14745.0
2024-01-26T11:00:00Z,15050.0
2024-01-26T11:30:00Z,15069.0
2024-01-26T12:00:00Z,15103.0
2024-01-26T12:30:00Z,14902.0
2024-01-26T13:00:00Z,15185.0
2024-01-26T13:30:00Z,15185.0
2024-01-26T14:00:00Z,14854.0
2024-01-26T14:30:00Z,14316.0
2024-01-26T15:00:00Z,13927.0
2024-01-26T15:30:00Z,13631.0
2024-01-26T16:00:00Z,13208.0
2024-01-26T16:30:00Z,12846.0
2024-01-26T17:00:00Z,13030.0
2024-01-26T17:30:00Z,12726.0
2024-01-26T18:00:00Z,12745.0
2024-01-26T18:30:00Z,12745.0
2024-01-26T19:00:00Z,12733.0
2024-01-26T19:30:00Z,12520.0
2024-01-26T20:00:00Z,12562.0
2024-01-26T20:30:00Z,12482.0
2024-01-26T21:00:00Z,12454.0
2024-01-26T21:30:00Z,12380.0
2024-01-26T22:00:00Z,12336.0
2024-01-26T22:30:00Z,12080.0
2024-01-26T23:00:00Z,11989.0
2024-01-26T23:30:00Z,12011.0
2024-01-27T00:00:00Z,11898.0
2024-01-27T00:30:00Z,11691.0
2024-01-27T01:00:00Z,11576.0
2024-01-27T01:30:00Z,11267.0
2024-01-27T02:00:00Z,11146.0
2024-01-27T02:30:00Z,10923.0
2024-01-27T03:00:00Z,10526.0
2024-01-27T03:30:00Z,10415.0
2024-01-27T04:00:00Z,10210.0
2024-01-27T04:30:00Z,10206.0
2024-01-27T05:00:00Z,9962.0
2024-01-27T05:30:00Z,9844.0
2024-01-27T06:00:00Z,9601.0
2024-01-27T06:30:00Z,9574.0
2024-01-27T07:00:00Z,9683.0
2024-01-27T07:30:00Z,10004.0
2024-01-27T08:00:00Z,10340.0
2024-01-27T08:30:00Z,10674.0
2024-01-27T09:00:00Z,11012.0
2024-01-27T09:30:00Z,11163.0
2024-01-27T10:00:00Z,11366.0
2024-01-27T10:30:00Z,11564.0
2024-01-27T11:00:00Z,11512.0
2024-01-27T11:30:00Z,11940.0
2024-01-27T12:00:00Z,11957.0
2024-01-27T12:30:00Z,11930.0
2024-01-27T13:00:00Z,11761.0
2024-01-27T13:30:00Z,12002.0
2024-01-27T14:00:00Z,11712.0
2024-01-27T14:30:00Z,11448.0
2024-01-27T15:00:00Z,11419.0
2024-01-27T15:30:00Z,11183.0
2024-01-27T16:00:00Z,11093.0
2024-01-27T16:30:00Z,11595.0
2024-01-27T17:00:00Z,11721.0
2024-01-27T17:30:00Z,11815.0
2024-01-27T18:00:00Z,11500.0
2024-01-27T18:30:00Z,11350.0
2024-01-27T19:00:00Z,11124.0
2024-01-27T19:30:00Z,11529.0
2024-01-27T20:00:00Z,11453.0
2024-01-27T20:30:00Z,11359.0
2024-01-27T21:00:00Z,11309.0
2024-01-27T21:30:00Z,11256.0
2024-01-27T22:00:00Z,11292.0
2024-01-27T22:30:00Z,11686.0
2024-01-27T23:00:00Z,11688.0
2024-01-27T23:30:00Z,11479.0
2024-01-28T00:00:00Z,11118.0
2024-01-28T00:30:00Z,11096.0
2024-01-28T01:00:00Z,11312.0
2024-01-28T01:30:00Z,11819.0
2024-01-28T02:00:00Z,11981.0
2024-01-28T02:30:00Z,12440.0
2024-01-28T03:00:00Z,12345.0
2024-01-28T03:30:00Z,12232.0
2024-01-28T04:00:00Z,12181.0
2024-01-28T04:30:00Z,12365.0
2024-01-28T05:00:00Z,12679.0
2024-01-28T05:30:00Z,12853.0
2024-01-28T06:00:00Z,12877.0
2024-01-28T06:30:00Z,12622.0
2024-01-28T07:00:00Z,12485.0
2024-01-28T07:30:00Z,12484.0
2024-01-28T08:00:00Z,12248.0
2024-01-28T08:30:00Z,11948.0
2024-01-28T09:00:00Z,12157.0
2024-01-28T09:30:00Z,12523.0
2024-01-28T10:00:00Z,12583.0
2024-01-28T10:30:00Z,12639.0
2024-01-28T11:00:00Z,12532.0
2024-01-28T11:30:00Z,13063.0
2024-01-28T12:00:00Z,13588.0
2024-01-28T12:30:00Z,13682.0
2024-01-28T13:00:00Z,13513.0
2024-01-28T13:30:00Z,13316.0
2024-01-28T14:00:00Z,13270.0
2024-01-28T14:30:00Z,13332.0
2024-01-28T15:00:00Z,13272.0
2024-01-28T15:30:00Z,13519.0
2024-01-28T16:00:00Z,13866.0
2024-01-28T16:30:00Z,13931.0
2024-01-28T17:00:00Z,14255.0
2024-01-28T17:30:00Z,14439.0
2024-01-28T18:00:00Z,14262.0
2024-01-28T18:30:00Z,14047.0
2024-01-28T19:00:00Z,13632.0
2024-01-28T19:30:00Z,13162.0
2024-01-28T20:00:00Z,12878.0
2024-01-28T20:30:00Z,12400.0
2024-01-28T21:00:00Z,12151.0
2024-01-28T21:30:00Z,11717.0
2024-01-28T22:00:00Z,11484.0
2024-01-28T22:30:00Z,10969.0
2024-01-28T23:00:00Z,10198.0
2024-01-28T23:30:00Z,9898.0
2024-01-29T00:00:00Z,9682.0
2024-01-29T00:30:00Z,8765.0
2024-01-29T01:00:00Z,7980.0
2024-01-29T01:30:00Z,6853.0
2024-01-29T02:00:00Z,6149.0
2024-01-29T02:30:00Z,5889.0
2024-01-29T03:00:00Z,5568.0
2024-01-29T03:30:00Z,4809.0
2024-01-29T04:00:00Z,4336.0
2024-01-29T04:30:00Z,4145.0
2024-01-29T05:00:00Z,3962.0
2024-01-29T05:30:00Z,3754.0
2024-01-29T06:00:00Z,3626.0
2024-01-29T06:30:00Z,3748.0
2024-01-29T07:00:00Z,4031.0
2024-01-29T07:30:00Z,3996.0
2024-01-29T08:00:00Z,3909.0
2024-01-29T08:30:00Z,3880.0
2024-01-29T09:00:00Z,3928.0
2024-01-29T09:30:00Z,3582.0
2024-01-29T10:00:00Z,3337.0
2024-01-29T10:30:00Z,3493.0
2024-01-29T11:00:00Z,3669.0
2024-01-29T11:30:00Z,3321.0
2024-01-29T12:00:00Z,2918.0
2024-01-29T12:30:00Z,3004.0
2024-01-29T13:00:00Z,3078.0
2024-01-29T13:30:00Z,3405.0
2024-01-29T14:00:00Z,3761.0
2024-01-29T14:30:00Z,3948.0
2024-01-29T15:00:00Z,4342.0
2024-01-29T15:30:00Z,5053.0
2024-01-29T16:00:00Z,5949.0
2024-01-29T16:30:00Z,6769.0
2024-01-29T17:00:00Z,7372.0
2024-01-29T17:30:00Z,7538.0
2024-01-29T18:00:00Z,8035.0
2024-01-29T18:30:00Z,8669.0
2024-01-29T19:00:00Z,9019.0
2024-01-29T19:30:00Z,9221.0
2024-01-29T20:00:00Z,9178.0
2024-01-29T20:30:00Z,9171.0
2024-01-29T21:00:00Z,9077.0
2024-01-29T21:30:00Z,8994.0
2024-01-29T22:00:00Z,8875.0
2024-01-29T22:30:00Z,8784.0
2024-01-29T23:00:00Z,8699.0
2024-01-29T23:30:00Z,9021.0
2024-01-30T00:00:00Z,9135.0
2024-01-30T00:30:00Z,9551.0
2024-01-30T01:00:00Z,9883.0
2024-01-30T01:30:00Z,10064.0
2024-01-30T02:00:00Z,10237.0
2024-01-30T02:30:00Z,10203.0
2024-01-30T03:00:00Z,10370.0
2024-01-30T03:30:00Z,10407.0
2024-01-30T04:00:00Z,10203.0
2024-01-30T04:30:00Z,10038.0
2024-01-30T05:00:00Z,10076.0
2024-01-30T05:30:00Z,10233.0
2024-01-30T06:00:00Z,10215.0
2024-01-30T06:30:00Z,10197.0
2024-01-30T07:00:00Z,10107.0
2024-01-30T07:30:00Z,9934.0
2024-01-30T08:00:00Z,9672.0
2024-01-30T08:30:00Z,9438.0
2024-01-30T09:00:00Z,9195.0
2024-01-30T09:30:00Z,9069.0
2024-01-30T10:00:00Z,9066.0
2024-01-30T10:30:00Z,9243.0
2024-01-30T11:00:00Z,9565.0
2024-01-30T11:30:00Z,9283.0
2024-01-30T12:00:00Z,8628.0
2024-01-30T12:30:00Z,8437.0
2024-01-30T13:00:00Z,8442.0
2024-01-30T13:30:00Z,8412.0
2024-01-30T14:00:00Z,8626.0
2024-01-30T14:30:00Z,8149.0
2024-01-30T15:00:00Z,7823.0
2024-01-30T15:30:00Z,7826.0
2024-01-30T16:00:00Z,7604.0
2024-01-30T16:30:00Z,7238.0
2024-01-30T17:00:00Z,7193.0
2024-01-30T17:30:00Z,7008.0
2024-01-30T18:00:00Z,6626.0
2024-01-30T18:30:00Z,6483.0
2024-01-30T19:00:00Z,6415.0
2024-01-30T19:30:00Z,6509.0
2024-01-30T20:00:00Z,6622.0
2024-01-30T20:30:00Z,6700.0
2024-01-30T21:00:00Z,7217.0
2024-01-30T21:30:00Z,7247.0
2024-01-30T22:00:00Z,7214.0
2024-01-30T22:30:00Z,7688.0
2024-01-30T23:00:00Z,7592.0
2024-01-30T23:30:00Z,7049.0
2024-01-31T00:00:00Z,7009.0
2024-01-31T00:30:00Z,7207.0
2024-01-31T01:00:00Z,7248.0
2024-01-31T01:30:00Z,7371.0
2024-01-31T02:00:00Z,7463.0
2024-01-31T02:30:00Z,7964.0
2024-01-31T03:00:00Z,8175.0
2024-01-31T03:30:00Z,8432.0
2024-01-31T04:00:00Z,8687.0
2024-01-31T04:30:00Z,8908.0
2024-01-31T05:00:00Z,9519.0
2024-01-31T05:30:00Z,10010.0
2024-01-31T06:00:00Z,10509.0
2024-01-31T06:30:00Z,11156.0
2024-01-31T07:00:00Z,11728.0
2024-01-31T07:30:00Z,12411.0
2024-01-31T08:00:00Z,12836.0
2024-01-31T08:30:00Z,13321.0
2024-01-31T09:00:00Z,13747.0
2024-01-31T09:30:00Z,13602.0
2024-01-31T10:00:00Z,14183.0
2024-01-31T10:30:00Z,14245.0
2024-01-31T11:00:00Z,14352.0
2024-01-31T11:30:00Z,14739.0
2024-01-31T12:00:00Z,15177.0
2024-01-31T12:30:00Z,15701.0
2024-01-31T13:00:00Z,15997.0
2024-01-31T13:30:00Z,15868.0
2024-01-31T14:00:00Z,15818.0
2024-01-31T14:30:00Z,15691.0
2024-01-31T15:00:00Z,15911.0
2024-01-31T15:30:00Z,15865.0
2024-01-31T16:00:00Z,15762.0
2024-01-31T16:30:00Z,15544.0
2024-01-31T17:00:00Z,15683.0
2024-01-31T17:30:00Z,15654.0
2024-01-31T18:00:00Z,15411.0
2024-01-31T18:30:00Z,15736.0
2024-01-31T19:00:00Z,15812.0
2024-01-31T19:30:00Z,15661.0
2024-01-31T20:00:00Z,15684.0
2024-01-31T20:30:00Z,15827.0
2024-01-31T21:00:00Z,15757.0
2024-01-31T21:30:00Z,15719.0
2024-01-31T22:00:00Z,15490.0
2024-01-31T22:30:00Z,14908.0
2024-01-31T23:00:00Z,14595.0
2024-01-31T23:30:00Z,14355.0
